"","income","sex","eth","fedu","parocc"
"2112",12292.1733992951,1,4,11,107
"2113",9854.04603262842,2,3,4,108
"2114",1908.08083262842,2,1,1,1010
"2115",2860.96013262842,1,1,4,58
"2116",2432.80923262842,2,1,1,1010
"2117",4336.55483262842,1,1,1,1010
"2118",5304.98843262842,1,1,6,99
"2119",26293.3027326284,1,3,11,1010
"2120",2852.04023262842,2,1,7,102
"2121",17240.5877326284,1,1,6,1010
"2122",1756.09143262842,1,1,1,1010
"2123",13332.8187326284,1,1,1,510
"2124",4448.68623262842,1,1,1,1010
"2125",13744.0217326284,2,1,1,1010
"2126",6018.57293262842,1,1,1,109
"2127",1799.50263262842,1,1,1,1010
"2128",2401.14963262842,2,1,1,98
"2129",19321.3457326284,2,1,9,98
"2130",4894.67693262842,1,1,1,105
"2131",13868.0067326284,2,3,11,38
"2132",6642.96013262842,2,1,1,109
"2133",2664.72433262842,1,1,1,1010
"2134",2388.21013262842,1,1,5,1010
"2135",3235.59223262842,1,1,1,1010
"2136",2718.24313262842,1,1,1,1010
"2137",1041.31863262842,1,1,1,1010
"2138",2629.04513262842,2,1,1,105
"2139",16675.0727326284,2,1,1,102
"2140",3075.03553262842,2,1,6,1010
"2141",6375.36543262842,2,1,12,107
"2142",4104.47043262842,2,1,11,1010
"2143",15027.5817326284,2,1,1,1010
"2144",2290.09223262842,1,1,1,1010
"2145",4283.63833262842,1,1,1,109
"2146",4216.77113262842,1,1,1,98
"2147",978.87993262842,1,1,1,1010
"2148",8872.91223262842,2,1,3,109
"2149",3217.75263262842,2,1,4,1010
"2150",2611.20553262842,1,1,1,910
"2151",7303.02603262842,1,1,1,1010
"2152",10638.0487326284,2,3,8,109
"2153",4662.76193262842,1,1,1,1010
"2154",7861.17793262842,1,1,1,1010
"2155",8301.19353262842,1,1,1,99
"2156",16900.7427326284,2,2,4,97
"2157",7465.31953262842,1,1,1,1010
"2158",5110.06853262842,1,1,7,103
"2159",3726.18183262842,1,1,1,1010
"2160",28686.0297326284,2,1,9,97
"2161",9782.73353262842,1,1,1,107
"2162",4234.61103262842,2,1,1,1010
"2163",3252.87393262842,1,1,11,105
"2164",2896.63933262842,2,1,1,107
"2165",5304.98843262842,1,1,8,108
"2166",2330.48943262842,1,1,1,1010
"2167",2967.99773262842,1,1,1,97
"2168",18684.7057326284,1,1,9,98
"2169",2382.29073262842,2,1,1,108
"2170",1808.42243262842,1,1,5,1010
"2171",7231.66763262842,1,3,1,109
"2172",29388.4767326284,2,4,9,13
"2173",6986.87763262842,2,1,1,1010
"2174",20575.7047326284,1,1,1,1010
"2175",11102.8647326284,2,1,1,108
"2176",3967.01653262842,2,1,5,97
"2177",11548.8557326284,1,1,5,97
"2178",3717.26193262842,1,1,5,910
"2179",4475.44593262842,2,1,1,1010
"2180",19933.4780659618,2,1,9,23
"2181",1915.46013262842,1,1,1,1010
"2182",2450.64883262842,2,1,1,105
"2183",3381.91373262842,1,1,6,108
"2184",666.68663262842,2,1,1,1010
"2185",764.80455262842,1,1,1,109
"2186",1870.86113262842,2,1,1,1010
"2187",3521.02603262842,1,1,1,105
"2188",7088.95033262842,2,1,4,108
"2189",2852.04023262842,1,1,1,1010
"2190",16766.9457326284,1,1,7,108
"2191",2642.88643262842,1,1,9,98
"2192",18968.1657326284,2,1,1,99
"2193",1291.07343262842,1,1,10,109
"2194",10014.6487326284,1,3,1,105
"2195",29633.7407326284,2,4,12,28
"2196",3694.96233262842,1,1,9,108
"2197",25820.5527326284,2,1,10,99
"2198",4109.73353262842,1,1,1,1010
"2199",10210.8837326284,2,3,1,98
"2200",2272.25263262842,2,1,1,99
"2201",1634.87043262842,2,1,1,109
"2202",2457.89473262842,2,1,1,109
"2203",14697.5487326284,2,1,12,1010
"2204",2183.05433262842,2,3,4,97
"2205",3949.17693262842,2,1,4,99
"2206",2486.32803262842,1,3,1,1010
"2207",9318.90353262842,2,1,1,1010
"2208",5617.18183262842,1,3,12,97
"2209",4074.05433262842,1,1,10,28
"2210",10656.8747326284,1,1,12,27
"2211",4457.60613262842,1,1,1,99
"2212",6483.29513262842,1,1,1,109
"2213",2816.36103262842,1,1,1,910
"2214",3833.21943262842,1,1,1,99
"2215",1894.06043262842,1,1,1,109
"2216",3003.67713262842,1,1,1,57
"2217",1469.46953262842,1,1,1,99
"2218",6214.88983262842,1,1,1,1010
"2219",13065.6967326284,1,1,1,95
"2220",3601.30433262842,1,3,1,99
"2221",1627.69613262842,2,1,1,106
"2222",1467.68563262842,1,1,1,1010
"2223",7534.94113262842,2,1,12,107
"2224",3904.57803262842,2,3,1,97
"2225",7517.10123262842,1,1,1,98
"2226",10558.2097326284,2,1,1,104
"2227",666.68663262842,2,1,9,99
"2228",5019.55433262842,1,3,1,109
"2229",1469.46953262842,2,1,1,109
"2230",566.90416262842,1,1,1,108
"2231",11682.6537326284,1,1,1,99
"2232",4823.31853262842,2,1,1,92
"2233",7011.17883262842,1,1,3,98
"2234",5750.97873262842,1,1,1,1010
"2235",8159.32733262842,2,1,10,1010
"2236",4887.20183262842,1,1,9,58
"2237",16677.7467326284,1,1,1,1010
"2238",4948.19593262842,2,1,9,107
"2239",4002.69593262842,1,1,11,99
"2240",4751.96013262842,1,3,1,1010
"2241",4778.71943262842,1,1,1,99
"2242",2334.69133262842,1,1,9,97
"2243",14224.7987326284,1,1,10,910
"2244",4948.19593262842,1,2,1,105
"2245",1415.95073262842,1,1,1,1010
"2246",11700.4927326284,1,3,1,95
"2247",5937.71353262842,1,3,1,99
"2248",5786.65793262842,1,1,1,108
"2249",14145.2687326284,1,1,9,1010
"2250",1023.47903262842,1,1,3,93
"2251",6250.48843262842,1,3,9,57
"2252",11063.4697326284,1,1,1,99
"2253",2276.96473262842,1,1,1,105
"2254",4983.87513262842,1,3,1,109
"2255",3595.91543262842,1,1,1,1010
"2256",1094.83753262842,1,1,1,1010
"2257",5304.98843262842,2,1,1,108
"2258",593.29021262842,1,1,8,99
"2259",18122.7557326284,1,1,1,1010
"2260",5215.79023262842,1,1,9,109
"2261",2557.40613262842,2,1,11,97
"2262",3967.01653262842,1,1,1,910
"2263",12666.7277326284,1,1,9,107
"2264",4876.83753262842,2,1,4,98
"2265",20914.6567326284,1,2,6,105
"2266",4644.92203262842,1,1,1,1010
"2267",2227.65353262842,1,1,3,108
"2268",5356.68323262842,2,1,4,99
"2269",2896.63933262842,2,3,5,97
"2270",2967.99773262842,1,1,1,1010
"2271",4413.00703262842,2,1,1,59
"2272",3978.37933262842,1,1,1,108
"2273",19942.3987326284,2,1,9,104
"2274",1201.87533262842,1,1,7,99
"2275",1826.26203262842,2,1,12,55
"2276",5840.17693262842,1,1,1,910
"2277",5483.38443262842,1,1,1,99
"2278",4563.98113262842,1,1,3,1010
"2279",3833.21943262842,1,3,1,37
"2280",13072.4047326284,1,1,9,910
"2281",1864.34363262842,1,1,1,1010
"2282",17489.4497326284,1,1,1,1010
"2283",4216.77113262842,2,1,1,109
"2284",3235.59223262842,1,1,1,109
"2285",2309.04683262842,2,1,8,310
"2286",6298.43763262842,1,1,1,1010
"2287",5005.19553262842,1,3,5,97
"2288",5483.38443262842,2,1,10,98
"2289",7133.54953262842,1,1,2,109
"2290",4737.13103262842,1,1,9,1010
"2291",12976.0257326284,1,3,1,1010
"2292",5141.63203262842,1,1,1,1010
"2293",1627.69613262842,2,1,1,1010
"2294",5304.98843262842,1,1,4,105
"2295",6018.57293262842,1,3,1,1010
"2296",1933.29973262842,1,1,1,1010
"2297",23293.2737326284,1,3,7,95
"2298",7124.62953262842,2,1,1,107
"2299",26712.5357326284,1,3,1,109
"2300",8332.49043262842,1,1,1,1010
"2301",10210.8837326284,1,1,1,1010
"2302",5723.63643262842,1,1,5,59
"2303",1781.66303262842,2,1,1,109
"2304",13497.8593992951,2,1,9,108
"2305",2943.83363262842,2,3,1,99
"2306",3164.23353262842,2,3,1,59
"2307",3833.21943262842,1,1,1,1010
"2308",6910.55433262842,1,1,8,1010
"2309",19130.6957326284,2,3,11,47
"2310",28797.4197326284,2,1,1,1010
"2311",6375.36543262842,1,1,9,109
"2312",7035.43183262842,1,1,1,105
"2313",8410.15353262842,1,1,10,108
"2314",21360.6473992951,2,4,9,43
"2315",1676.24443262842,1,1,1,109
"2316",5457.56613262842,1,1,12,102
"2317",2629.04513262842,2,1,1,98
"2318",1433.79033262842,1,1,1,1010
"2319",7088.95033262842,1,1,5,1010
"2320",3128.55433262842,2,3,9,1010
"2321",5652.02993262842,2,1,1,99
"2322",24482.5817326284,1,1,8,99
"2323",2539.84683262842,1,1,1,99
"2324",6714.31853262842,2,1,1,98
"2325",20874.3413992951,2,4,12,23
"2326",12703.9717326284,1,1,1,98
"2327",1578.60163262842,2,1,8,710
"2328",11192.0640659618,1,1,6,25
"2329",532.88945262842,1,1,1,109
"2330",4059.78293262842,1,1,6,108
"2331",3396.14883262842,1,1,1,107
"2332",542.87285262842,1,1,1,107
"2333",5456.62513262842,1,1,4,99
"2334",6509.16273262842,1,1,1,910
"2335",5304.98843262842,1,1,6,105
"2336",1148.35633262842,1,1,1,1010
"2337",7802.53533262842,2,1,5,79
"2338",4858.99773262842,2,1,1,1010
"2339",8123.64863262842,1,1,6,108
"2340",5893.69593262842,1,3,11,109
"2341",4502.20523262842,2,1,1,97
"2342",2183.05433262842,1,1,1,109
"2343",1915.46013262842,1,1,1,1010
"2344",6714.31853262842,1,1,5,98
"2345",14813.5067326284,1,1,3,85
"2346",607.29204262842,1,1,1,103
"2347",6681.24093262842,2,1,8,98
"2348",15711.4337326284,1,3,10,87
"2349",3521.02603262842,1,1,1,1010
"2350",20022.6757326284,1,3,9,105
"2351",3271.27143262842,2,1,1,1010
"2352",5881.56753262842,1,1,1,1010
"2353",3752.94113262842,1,1,1,109
"2354",1725.45463262842,2,1,1,1010
"2355",14313.9977326284,2,2,8,1010
"2356",1305.25493262842,2,1,9,97
"2357",1277.82403262842,1,1,6,910
"2358",4548.93963262842,1,1,1,109
"2359",11331.8077326284,1,1,1,108
"2360",5019.55433262842,1,2,1,107
"2361",11145.0897326284,1,1,4,99
"2362",2055.31023262842,2,3,1,99
"2363",1558.66763262842,1,1,1,1010
"2364",9764.89373262842,2,1,7,108
"2365",1335.67243262842,1,1,1,1010
"2366",1962.28793262842,1,1,1,1010
"2367",6375.36543262842,2,1,12,1010
"2368",2330.48943262842,2,1,1,1010
"2369",10638.0487326284,1,3,1,1010
"2370",3792.49503262842,2,3,1,97
"2371",1902.19753262842,1,1,1,1010
"2372",11994.8467326284,1,1,1,1010
"2373",1978.59303262842,2,1,1,1010
"2374",1594.34693262842,1,1,9,1010
"2375",2629.04513262842,1,1,4,107
"2376",1148.35633262842,2,1,1,1010
"2377",7088.95033262842,2,1,8,1010
"2378",10567.6767326284,2,1,1,1010
"2379",2458.08193262842,2,1,1,1010
"2380",13778.8087326284,2,1,1,1010
"2381",2912.25063262842,2,1,1,1010
"2382",2934.17233262842,1,3,1,910
"2383",9002.98553262842,2,1,1,1010
"2384",431.51952262842,2,1,1,99
"2385",9925.41033262842,2,1,1,99
"2386",1968.97903262842,1,1,4,99
"2387",1112.67713262842,2,1,1,1010
"2388",2742.16443262842,2,1,7,99
"2389",6319.69013262842,1,1,1,1010
"2390",1870.86113262842,1,1,1,910
"2391",1469.10303262842,2,3,1,99
"2392",5073.07343262842,1,1,1,1010
"2393",6642.96013262842,2,1,1,1010
"2394",19814.5470659618,2,1,1,1010
"2395",8203.92693262842,1,1,1,59
"2396",3521.02603262842,2,1,9,910
"2397",1870.86113262842,1,1,1,107
"2398",4154.33273262842,1,1,1,1010
"2399",19576.6857326284,1,1,11,54
"2400",7200.44793262842,2,1,1,910
"2401",755.88469262842,2,1,12,99
"2402",5233.62953262842,1,1,1,99
"2403",28823.7087326284,1,1,4,99
"2404",3075.03553262842,2,1,1,910
"2405",309.89418262842,2,1,1,105
"2406",7088.95033262842,1,1,1,108
"2407",28578.5587326284,1,1,1,105
"2408",3744.02143262842,1,1,1,109
"2409",3957.55973262842,1,1,1,1010
"2410",22698.6200659617,1,3,4,97
"2411",1735.69443262842,2,1,1,108
"2412",5706.37953262842,2,3,4,29
"2413",4279.21013262842,1,1,1,1010
"2414",7410.06363262842,2,3,1,109
"2415",14331.8367326284,2,1,1,1010
"2416",1184.03573262842,1,1,1,99
"2417",1460.54973262842,1,3,4,99
"2418",6910.55433262842,2,1,10,99
"2419",2430.13323262842,1,1,4,108
"2420",1362.43183262842,1,1,1,1010
"2421",2617.25063262842,2,1,1,107
"2422",5483.38443262842,2,1,8,106
"2423",3135.24433262842,2,1,9,98
"2424",2142.30293262842,1,1,1,108
"2425",2161.55383262842,1,1,1,98
"2426",3324.79023262842,1,1,8,98
"2427",13154.4217326284,2,1,11,99
"2428",1076.99783262842,1,1,1,1010
"2429",3949.17693262842,1,1,1,1010
"2430",1487.30923262842,1,1,1,910
"2431",10998.8010659618,1,1,1,910
"2432",2629.04513262842,2,1,1,1010
"2433",6099.90203262842,1,1,1,96
"2434",17449.2540659618,2,1,9,99
"2435",5316.97233262842,1,1,5,1010
"2436",2669.24283262842,1,1,1,910
"2437",2382.35413262842,2,1,8,1010
"2438",1627.74163262842,2,1,6,109
"2439",8337.72383262842,1,1,1,99
"2440",2852.04023262842,1,1,12,103
"2441",3895.65813262842,1,1,1,99
"2442",1808.42243262842,1,1,1,99
"2443",11236.6627326284,1,1,1,910
"2444",6536.67253262842,1,3,1,99
"2445",2771.76193262842,1,1,1,1010
"2446",9980.60773262842,1,1,11,35
"2447",1491.89133262842,2,1,1,1010
"2448",13778.8087326284,1,2,11,38
"2449",2183.05433262842,1,1,1,1010
"2450",3450.49113262842,1,1,1,107
"2451",11697.5197326284,2,1,1,108
"2452",9000.40443262842,1,1,1,99
"2453",2780.76533262842,1,1,1,1010
"2454",5799.76093262842,2,1,6,108
"2455",9029.44553262842,1,1,1,1010
"2456",13100.9027326284,1,1,1,1010
"2457",3360.46943262842,1,1,1,1010
"2458",8111.30193262842,1,1,7,108
"2459",2950.15813262842,1,1,1,1010
"2460",10210.8843992951,1,1,5,99
"2461",1478.38943262842,1,1,1,1010
"2462",2209.81393262842,1,1,1,107
"2463",1879.78093262842,1,1,1,108
"2464",14644.0307326284,2,3,8,97
"2465",7178.14863262842,2,1,7,105
"2466",2513.08753262842,1,1,9,1010
"2467",2707.46673262842,1,1,11,95
"2468",2361.45063262842,2,1,1,108
"2469",3726.21913262842,1,1,1,109
"2470",5453.27993262842,1,1,1,1010
"2471",8426.92203262842,2,1,1,99
"2472",3092.87513262842,2,1,1,1010
"2473",3939.28803262842,1,1,1,1010
"2474",5358.50703262842,2,1,1,1010
"2475",16454.7517326284,2,1,3,99
"2476",20727.8537326284,2,3,8,108
"2477",2762.84223262842,1,1,6,107
"2478",547.11510262842,2,1,1,1010
"2479",3431.82803262842,1,1,1,1010
"2480",452.61113262842,2,1,1,1010
"2481",3877.81853262842,2,1,5,98
"2482",2967.99773262842,1,1,3,98
"2483",3482.23943262842,2,1,1,99
"2484",5626.10123262842,1,1,1,107
"2485",4413.00703262842,1,3,1,99
"2486",18518.7307326284,2,1,9,1010
"2487",887.65257262842,2,1,1,1010
"2488",2414.96963262842,1,1,1,1010
"2489",10656.8743992951,2,1,1,109
"2490",4805.47873262842,1,1,1,98
"2491",4823.31853262842,1,3,9,1010
"2492",7713.33713262842,1,1,1,1010
"2493",4523.95233262842,2,1,1,102
"2494",16142.0747326284,1,1,1,108
"2495",11281.2617326284,2,1,6,105
"2496",5316.97233262842,2,1,11,910
"2497",1540.82803262842,1,1,1,1010
"2498",8180.96693262842,2,1,1,97
"2499",5304.98843262842,1,1,1,910
"2500",5583.59833262842,1,1,1,107
"2501",9872.79603262842,1,3,11,99
"2502",8516.12033262842,1,1,9,22
"2503",8132.56853262842,2,3,7,99
"2504",3699.42233262842,2,3,1,29
"2505",3342.62983262842,1,1,1,1010
"2506",2450.64883262842,1,1,1,109
"2507",4486.31413262842,1,1,1,1010
"2508",2093.85633262842,1,1,1,1010
"2509",11114.7580659618,1,1,6,42
"2510",2105.51553262842,1,1,1,1010
"2511",5723.63643262842,1,1,4,59
"2512",3117.12153262842,1,1,1,108
"2513",5768.81853262842,1,1,1,98
"2514",6476.99483262842,2,1,1,108
"2515",2369.29043262842,1,1,1,108
"2516",3197.22673262842,1,1,1,1010
"2517",800.48375262842,1,1,1,1010
"2518",2771.76193262842,1,1,1,1010
"2519",14670.7897326284,1,3,1,1010
"2520",2450.64883262842,1,1,1,1010
"2521",2629.04513262842,1,1,12,98
"2522",17002.7147326284,1,1,1,102
"2523",7757.93623262842,2,1,1,1010
"2524",14388.3727326284,1,1,5,1010
"2525",1915.46013262842,1,1,1,1010
"2526",6821.35613262842,1,1,1,109
"2527",5438.78533262842,2,1,8,95
"2528",1627.74163262842,1,1,1,1010
"2529",8869.21403262842,1,1,1,1010
"2530",15449.4007326284,1,3,8,99
"2531",1968.97903262842,1,1,1,1010
"2532",2093.85633262842,1,1,3,99
"2533",2361.45063262842,1,1,9,108
"2534",3306.95063262842,1,1,3,99
"2535",2629.04513262842,1,1,1,1010
"2536",2996.46993262842,1,1,1,109
"2537",12708.4307326284,1,3,11,95
"2538",13978.0170659618,1,3,11,89
"2539",2076.01673262842,1,3,11,1010
"2540",27033.6467326284,1,1,5,105
"2541",5840.17693262842,1,1,1,1010
"2542",6214.88983262842,1,1,6,1010
"2543",3227.91223262842,2,1,12,37
"2544",9729.21403262842,2,3,8,107
"2545",916.44133262842,1,1,1,1010
"2546",3545.49943262842,1,1,1,1010
"2547",18810.4747326284,1,1,1,910
"2548",29388.4767326284,2,1,8,1010
"2549",7338.70523262842,1,1,1,109
"2550",9445.11543262842,2,1,1,1010
"2551",723.44847262842,1,1,1,1010
"2552",3744.02143262842,1,1,6,95
"2553",733.58519262842,2,1,1,1010
"2554",11548.8557326284,1,3,8,97
"2555",10317.9217326284,2,1,1,99
"2556",13564.7337326284,1,1,1,97
"2557",3512.10633262842,1,1,1,1010
"2558",5617.18183262842,1,1,1,1010
"2559",28874.0217326284,2,3,1,99
"2560",1469.46953262842,2,1,1,1010
"2561",1505.14883262842,1,3,9,97
"2562",11846.1823992951,1,4,11,53
"2563",2425.26063262842,1,1,1,1010
"2564",17002.7147326284,2,1,1,1010
"2565",16846.7777326284,1,1,1,1010
"2566",9204.11053262842,1,1,3,1010
"2567",2517.31533262842,1,1,8,99
"2568",4045.64343262842,1,1,8,1010
"2569",2208.34073262842,1,3,1,99
"2570",2272.25263262842,1,1,1,1010
"2571",20998.5037326284,1,3,1,97
"2572",22270.3127326284,1,4,9,109
"2573",7401.14373262842,1,1,1,1010
"2574",5644.77263262842,1,1,1,1010
"2575",10168.3237326284,1,1,1,1010
"2576",16675.0727326284,2,1,1,1010
"2577",2912.25063262842,1,1,1,108
"2578",13527.9807326284,1,1,1,1010
"2579",17792.7240659618,1,4,9,28
"2580",2539.84683262842,1,1,7,99
"2581",5966.75703262842,1,1,1,108
"2582",10152.5277326284,1,2,10,1010
"2583",3592.38473262842,2,1,4,97
"2584",1623.57563262842,2,1,1,1010
"2585",9118.93473262842,1,1,8,95
"2586",6357.52603262842,1,3,1,109
"2587",2213.54733262842,2,1,1,1010
"2588",5786.65793262842,1,1,7,109
"2589",3821.94083262842,1,1,1,910
"2590",16692.6133992951,2,1,1,108
"2591",14224.7987326284,2,1,10,1010
"2592",18536.0403992951,2,3,9,107
"2593",2976.91763262842,1,1,1,1010
"2594",6250.48843262842,1,1,4,108
"2595",3075.03553262842,1,1,1,1010
"2596",10656.8743992951,2,1,9,105
"2597",4502.20523262842,1,3,9,77
"2598",1826.26203262842,2,3,4,109
"2599",12794.9537326284,2,1,9,108
"2600",5730.46303262842,2,1,1,108
"2601",3699.42233262842,2,1,4,99
"2602",2183.05433262842,2,1,1,1010
"2603",3695.67323262842,1,1,1,1010
"2604",6036.41273262842,1,1,1,58
"2605",3859.97893262842,1,1,1,99
"2606",4823.31853262842,1,1,1,98
"2607",9347.58903262842,2,1,1,98
"2608",924.43962262842,1,1,1,1010
"2609",4662.76193262842,2,1,6,98
"2610",3877.81853262842,1,1,5,1010
"2611",1968.97903262842,1,1,1,108
"2612",1353.51203262842,1,1,1,1010
"2613",1737.06393262842,2,3,10,109
"2614",425.85170262842,1,3,1,109
"2615",1627.35023262842,1,3,1,1010
"2616",5822.46793262842,1,1,1,55
"2617",4172.17203262842,1,1,1,910
"2618",24128.9007326284,1,3,11,98
"2619",3859.97893262842,1,1,9,107
"2620",1737.06393262842,2,1,11,1010
"2621",2843.12053262842,1,3,8,56
"2622",5579.33073262842,1,1,1,1010
"2623",6464.56363262842,1,1,1,1010
"2624",3796.07193262842,2,1,1,109
"2625",8337.72383262842,1,1,1,1010
"2626",7463.58273262842,2,1,6,109
"2627",23867.1157326284,1,1,1,68
"2628",11370.4597326284,1,3,1,95
"2629",4413.00703262842,2,1,1,108
"2630",1737.06393262842,2,3,11,97
"2631",1362.43183262842,1,1,1,99
"2632",3806.46013262842,1,1,11,27
"2633",11245.5817326284,1,3,1,107
"2634",7891.73353262842,1,1,9,1010
"2635",5019.55433262842,2,1,1,99
"2636",3886.73843262842,1,1,1,109
"2637",5524.14133262842,2,1,9,102
"2638",10888.7897326284,1,1,1,1010
"2639",17971.1197326284,1,1,1,910
"2640",11932.4077326284,1,1,1,1010
"2641",16766.9457326284,2,4,9,57
"2642",622.08757262842,1,1,3,109
"2643",3164.23353262842,2,1,1,1010
"2644",7534.94113262842,1,1,1,1010
"2645",2875.91053262842,1,1,11,1010
"2646",800.92009262842,1,1,1,105
"2647",5822.33713262842,2,1,5,1010
"2648",2205.72063262842,2,3,11,107
"2649",9666.77553262842,1,3,9,109
"2650",2629.04513262842,2,1,1,1010
"2651",6241.56853262842,2,1,4,103
"2652",3493.37463262842,2,1,2,109
"2653",2486.32803262842,2,3,10,98
"2654",11145.0897326284,1,1,4,99
"2655",5750.97873262842,2,1,7,1010
"2656",7445.74283262842,1,3,5,109
"2657",3271.27143262842,1,1,1,108
"2658",21628.2427326284,1,4,11,27
"2659",755.88469262842,2,1,1,59
"2660",3360.46943262842,1,1,1,109
"2661",16454.7517326284,1,1,1,1010
"2662",5197.95033262842,1,1,1,1010
"2663",8926.43183262842,1,3,8,68
"2664",8445.04513262842,1,1,5,109
"2665",4000.01993262842,1,1,1,1010
"2666",17614.3267326284,1,1,8,23
"2667",7784.69553262842,1,3,9,99
"2668",3612.10563262842,2,1,1,910
"2669",4323.80923262842,1,1,1,1010
"2670",2807.44133262842,1,1,1,210
"2671",5304.98843262842,1,1,6,108
"2672",6249.96843262842,1,1,1,109
"2673",2147.37513262842,1,1,1,109
"2674",17792.7240659618,1,4,11,17
"2675",1308.91303262842,1,1,10,1010
"2676",2093.85633262842,1,1,1,99
"2677",11310.9937326284,1,4,11,29
"2678",10746.0727326284,1,4,11,109
"2679",4404.89613262842,1,1,1,1010
"2680",14670.7897326284,1,1,2,79
"2681",20692.9023992951,1,1,1,1010
"2682",3396.14883262842,1,1,2,99
"2683",9274.30383262842,1,1,4,109
"2684",9274.30383262842,2,1,9,1010
"2685",3342.62983262842,2,3,8,97
"2686",3271.27143262842,1,1,1,1010
"2687",4305.96943262842,2,1,1,1010
"2688",5481.93913262842,1,1,1,1010
"2689",17346.7327326284,2,1,1,99
"2690",9764.89373262842,2,1,6,109
"2691",5117.67203262842,1,1,1,1010
"2692",1393.78823262842,1,1,10,108
"2693",12440.8373992951,1,2,6,107
"2694",14670.7897326284,2,1,2,1010
"2695",1014.55923262842,2,1,1,1010
"2696",13689.6107326284,1,1,5,1010
"2697",3833.21943262842,1,1,7,99
"2698",11064.3803992951,1,1,4,510
"2699",5220.25013262842,1,1,1,99
"2700",2539.84683262842,2,1,1,106
"2701",13065.2237326284,1,1,10,108
"2702",3342.62983262842,2,1,11,105
"2703",3271.27143262842,1,1,1,1010
"2704",4563.46013262842,1,1,1,97
"2705",5170.15353262842,1,1,1,1010
"2706",2355.17863262842,1,1,1,1010
"2707",4002.69593262842,1,3,1,99
"2708",3418.44813262842,1,1,1,1010
"2709",11223.9267326284,2,3,11,22
"2710",6210.04953262842,1,1,1,108
"2711",12084.0437326284,1,1,3,99
"2712",2406.04973262842,1,1,1,1010
"2713",7143.17153262842,2,3,1,109
"2714",13495.4007326284,2,1,11,1010
"2715",10924.4687326284,2,1,1,1010
"2716",2165.21473262842,1,1,1,1010
"2717",15434.1987326284,2,1,9,95
"2718",4653.84193262842,1,1,1,108
"2719",4413.00703262842,1,1,1,1010
"2720",6280.51093262842,1,1,9,95
"2721",7088.95033262842,1,1,9,98
"2722",12887.4207326284,1,1,6,108
"2723",5304.98843262842,1,3,8,97
"2724",4056.21453262842,1,3,8,99
"2725",8730.19553262842,2,1,1,79
"2726",6209.18813262842,1,1,1,1010
"2727",3414.76703262842,1,1,1,910
"2728",20736.2617326284,1,1,7,1010
"2729",3306.95063262842,1,1,1,106
"2730",1076.99783262842,1,1,1,108
"2731",2414.96963262842,1,3,1,910
"2732",3833.21943262842,1,1,9,99
"2733",6527.00213262842,1,1,12,108
"2734",912.34282262842,1,1,5,99
"2735",2093.85633262842,1,1,1,1010
"2736",1045.75453262842,1,1,1,1010
"2737",6518.08273262842,1,1,1,1010
"2738",4056.21453262842,1,1,1,1010
"2739",1603.26673262842,1,1,1,1010
"2740",2550.75113262842,1,1,10,97
"2741",11661.8400659618,1,1,1,59
"2742",3324.79023262842,2,1,1,1010
"2743",1627.69613262842,1,1,1,107
"2744",5041.39913262842,1,1,1,103
"2745",2432.80923262842,1,1,1,33
"2746",4903.59683262842,1,1,1,107
"2747",5046.21453262842,1,1,1,1010
"2748",5033.18133262842,1,1,1,109
"2749",26117.8803992951,1,1,8,99
"2750",2785.58903262842,2,1,12,1010
"2751",13806.2567326284,1,1,1,1010
"2752",1735.33393262842,1,1,1,99
"2753",2129.53553262842,1,3,8,105
"2754",5368.19643262842,1,1,8,95
"2755",9140.50703262842,1,1,1,18
"2756",3877.81853262842,2,1,7,99
"2757",1588.12163262842,2,1,6,107
"2758",2414.96963262842,2,1,1,109
"2759",1712.12863262842,1,1,1,1010
"2760",9318.90353262842,2,1,1,104
"2761",1897.62053262842,1,1,1,107
"2762",3467.90663262842,1,1,1,1010
"2763",6375.36543262842,1,1,1,109
"2764",2896.63933262842,1,3,8,97
"2765",2361.45063262842,1,1,1,98
"2766",1228.63473262842,1,1,1,1010
"2767",24185.2553992951,1,1,8,1010
"2768",5750.97873262842,2,1,1,1010
"2769",6478.65933262842,2,1,12,105
"2770",1811.98513262842,1,1,1,910
"2771",18729.3027326284,1,3,1,97
"2772",1380.27153262842,1,1,1,1010
"2773",3075.03553262842,1,1,1,1010
"2774",1111.21553262842,2,1,1,97
"2775",4124.00553262842,1,1,1,910
"2776",11308.0207326284,2,1,1,97
"2777",2163.10023262842,2,1,1,1010
"2778",4591.40353262842,1,1,1,38
"2779",1554.20783262842,1,1,1,1010
"2780",2896.63933262842,2,1,1,108
"2781",648.84697262842,1,1,1,1010
"2782",2316.85173262842,1,1,1,98
"2783",10709.7437326284,1,1,1,1010
"2784",1469.46953262842,2,1,1,1010
"2785",2629.04513262842,1,1,5,97
"2786",2869.87983262842,1,1,1,97
"2787",1808.42243262842,1,1,1,1010
"2788",5750.97873262842,1,1,1,1010
"2789",1362.43183262842,1,1,11,97
"2790",2227.65353262842,1,1,8,98
"2791",6732.15793262842,2,1,1,1010
"2792",1915.46013262842,2,3,10,109
"2793",987.79983262842,1,1,3,510
"2794",7963.09193262842,1,1,1,109
"2795",7310.61833262842,1,3,1,99
"2796",1326.75263262842,1,1,1,1010
"2797",15830.3657326284,1,3,1,96
"2798",3146.39393262842,1,1,6,910
"2799",5305.88003262842,2,1,1,108
